id,created_at,updated_at,name,description,gsf_standards_version,estimated_annual_credits,crediting_period_start_date,crediting_period_end_date,methodology,type,size,sustaincert_id,sustaincert_url,project_developer,country,country_code,latitude,longitude,carbon_stream,programme_of_activities,poa_project_id,poa_project_sustaincert_id,poa_project_name,sustainable_development_goals,VER_issued_credits,VER_retired_credits,Goal_3,Goal_1,Goal_13,Goal_7,Goal_8,Goal_12,Goal_5,Goal_15,Goal_6,Goal_4,Goal_17,Goal_2,Goal_11,Goal_9,Goal_10,Goal_16,Goal_14
631,2019-03-27 13:51:21+00:00,2020-05-07 18:31:35+00:00,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2014-074,"The CPA SCHHBG-2014-074 involves the installation and operation of 4,601 household biogas systems at low-income households located in Yibin Sichuan Province, China. The biogas generated by the digesters will be fed into a newly built/bought biogas stove that can be used for cooking purposes. This will lead to a reduction consumption of coal that is used by most households for cooking. As the biogas is a renewable resource, this will lead to a further reduction of GHG emissions. The expected average annual emission reduction that is calculated according to the procedures described in the PoA-DD, using CPA specific input values from this CPA are 10,572 tCO2e.",2.1,10572,2015-02-01,2025-01-31,AMS-I.I. Biogas/biomass thermal applications for households/small users,Biogas - Heat,Small Scale,3588,https://platform.sustain-cert.com/public-project/664,Chengdu Oasis Science & Technology Co Ltd,China,CN,29.2668,105.3333,GS CER,VPA,148,1239,Sichuan Rural Poor-Household Biogas Development Programme,"[{'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",17196.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
630,2019-03-27 13:51:21+00:00,2022-11-18 07:04:17+00:00,Cururos Wind Farm Project,"The Cururos Wind Farm Project includes two wind farms called “El Pacifico"" and “La Cebada"" with a total installed capacity of 109.6 MW and an average generation of 290 GWh per year. The wind farm is connected to the Central Interconnected System (SIC). By replacing fossil-fuel based power in the grid, it has the capacity to reduce greenhouse gas emissions by around 173,819 tCO2e per year, totaling 1,390,550 tCO2e during the renewable 7-years crediting period.The project will also contribute to the sustainable development of the country and region by decreasing the dependency on limited non-renewable resources, generate employment opportunities, contribute to the transfer of clean technology, and create new direct and indirect income sources.",v2.2 CASH,197424,2021-07-23,2028-07-22,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,3567,https://platform.sustain-cert.com/public-project/663,PARQUE EÃ“LICO LOS CURUROS LTDA./ Parque Eolico Los,Chile,CL,-31.116067,-71.613283,VER,Standalone,,,,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}]",1046715.0,357184.0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
628,2019-03-27 13:51:21+00:00,2022-06-30 06:53:24+00:00,GS1247 VPA 35 Improved Kitchen Regimes: Kaliro Safe Water Project,"This Micro-Scale Voluntary Project Activity 33, Kaliro Uganda, is eligible under the Gold Standard methodology Technologies and Practices to Displace Decentralized Thermal Energy Consumption. The project will support the provision of safe water using borehole technology to hundreds of households within Kaliro district. By providing safe water, the project will ensure that households consume less firewood during the process of water purification and as a result there shall be a reduction of carbon dioxide emissions from the combustion process.",Gold Standard for the Global Goals,10000,2015-11-17,2022-11-16,GS TPDDTEC v 1.,Energy Efficiency - Domestic,Micro Scale,3564,https://platform.sustain-cert.com/public-project/661,CO2balance UK ltd,Uganda,UG,-0.29703,31.191508,VER,VPA,155,1247,GS1247 Improved Kitchen Regimes Multi-Country PoA,"[{'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 5: Gender Equality', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}]",44302.0,43022.0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
627,2019-03-27 13:51:21+00:00,2022-06-24 12:01:47+00:00,GS1247 VPA 34 Improved Kitchen Regimes: Kaliro Safe Water Project,"This Micro-Scale Voluntary Project Activity 33, Kaliro Uganda, is eligible under the Gold Standard methodology Technologies and Practices to Displace Decentralized Thermal Energy Consumption. The project will support the provision of safe water using borehole technology to hundreds of households within Kaliro district. By providing safe water, the project will ensure that households consume less firewood during the process of water purification and as a result there shall be a reduction of carbon dioxide emissions from the combustion process.",V2.1 SOP,9961,2014-09-17,2021-09-16,GS TPDDTEC v 1.,Energy Efficiency - Domestic,Micro Scale,3563,https://platform.sustain-cert.com/public-project/660,CO2balance UK ltd,Uganda,UG,-0.29703,31.191508,VER,VPA,155,1247,GS1247 Improved Kitchen Regimes Multi-Country PoA,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 5: Gender Equality', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 9: Industry, Innovation and Infrastructure', 'issuable_products': []}]",55713.0,52774.0,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
626,2019-03-27 13:51:21+00:00,2023-02-21 13:46:14+00:00,"GS1247 VPA 37 Improved Kitchen Regimes - Dowa Boreholes, Malawi","This Micro-Scale Voluntary Project Activity, in Dowa, Malawi is eligible under the Gold Standard methodology Technologies and Practices to Displace Decentralized Thermal Energy Consumption v1.0.  In this project co2balance and Concern Universal will provide safe drinking water to communities reducing the need to boil water as a means of purification through the repair of damaged and the drilling of additional new boreholes in the Traditional Authorities (TA) of Dzoole, Chakhaza and Kayembe located in Dowa District. By providing safe water, the project will ensure that households consume less firewood during the process of water purification and as a result there shall be a reduction of greenhouse gas emissions from the combustion process.",Gold Standard for the Global Goals,10000,2020-10-10,2027-10-09,GS Methodology for Improved Cook stoves and Kitchen Regimes v1.,Energy Efficiency - Domestic,Micro Scale,3561,https://platform.sustain-cert.com/public-project/659,CO2balance UK ltd,Malawi,MW,-13.206318,33.702993,VER,VPA,155,1247,GS1247 Improved Kitchen Regimes Multi-Country PoA,"[{'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 15: Life On Land', 'issuable_products': []}]",71015.0,50570.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
625,2019-03-27 13:51:20+00:00,2023-02-21 13:46:14+00:00,"GS1247 VPA 36 Improved Kitchen Regimes - Dowa Boreholes, Malawi","This Micro-Scale Voluntary Project Activity, in Dowa, Malawi is eligible under the Gold Standard methodology Technologies and Practices to Displace Decentralized Thermal Energy Consumption v1.0.  In this project co2balance and Concern Universal will provide safe drinking water to communities reducing the need to boil water as a means of purification through the repair of damaged and the drilling of additional new boreholes in the Traditional Authorities (TA) of Dzoole, Chakhaza and Kayembe located in Dowa District. By providing safe water, the project will ensure that households consume less firewood during the process of water purification and as a result there shall be a reduction of greenhouse gas emissions from the combustion process.",Gold Standard for the Global Goals,10013,2020-09-03,2027-09-02,GS Methodology for Improved Cook stoves and Kitchen Regimes v1.,Energy Efficiency - Domestic,Micro Scale,3560,https://platform.sustain-cert.com/public-project/658,CO2balance UK ltd,Malawi,MW,-13.206318,33.702993,VER,VPA,155,1247,GS1247 Improved Kitchen Regimes Multi-Country PoA,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 15: Life On Land', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}]",63149.0,49755.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
624,2019-03-27 13:51:20+00:00,2022-11-17 05:28:56+00:00,VPA 5 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,"The micro-scale VPA (“mSC-VPA"") involves the installation and maintenance of domestic improved cooking stoves (“ICS"" branded as Bondhu Chula) by Partner Organization (“PO"") & Partner Entrepreneurs (PEs), in Bangladesh.The current cooking practice in Bangladesh is the use of “three-stone"" cooking stove, popularly known as traditional stoves. Biomass serves for 90% of Bangladeshi households’ energy needs . Around 95% of rural population uses biomass fuel for cooking with fuelwood being used in around 85% households .  Traditional wood-fired cookstoves and open fires emit small particles, carbon monoxide and other noxious fumes in significant quantities. The amounts of carbon monoxide and other pollutants released from everyday cooking is highly damaging to indoor air quality. 46,000 women and children die each year and millions suffer from respiratory diseases, tuberculosis, asthma, cardiovascular diseases and eye and skin infections. As per Yale Study in the Proceedings on the National Academy of Sciences, despite these significant health risks, women in rural Bangladesh still prefer inexpensive, traditional stoves for cooking over modern ones. In most rural homes, where there is no electricity, food is cooked over an open fire using wood, agricultural residue, and animal dung, known together as “biomass.""  98% of Bangladesh’s rural population cooks with biomass using traditional stoves, despite years of efforts by governments and health organizations to promote models that are fuel-efficient and have chimneys .The VPA stoves burn fuel more efficiently and are designed to draw off smoke and toxins, thus creating cleaner indoor air for women and children. They have also been shown to use about 50% less fuel to cook the same amount of food.  In the absence of this VPA households would cook primarily using traditional inefficient stoves, perpetuating environmental and health degradation.The Micro-Scale Voluntary Project Activity 5 “VPA 2- GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh“ involves the distribution of domestic fuel-efficient cook stoves to households within the districts of Netrokona, Jamalpur, Bagerhat, Satkhira of Bangladesh as shown below.",v2.2 CASH,9423,2014-09-15,2024-09-14,GS MS Simplified Methodology for Efficient Cookstoves v1.,Energy Efficiency - Domestic,Micro Scale,3620,https://platform.sustain-cert.com/public-project/682,Bangladesh Bondhu Foundation,Bangladesh,BD,23.684994,90.35633,VER,VPA,537,3112,GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh PoA,"[{'name': 'Goal 15: Life On Land', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}]",31550.0,13697.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
623,2019-03-27 13:51:20+00:00,2022-11-17 05:28:55+00:00,VPA 4 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,"The micro-scale VPA (“mSC-VPA"") involves the installation and maintenance of domestic improved cooking stoves (“ICS"" branded as Bondhu Chula) by Partner Organization (“PO"") & Partner Entrepreneurs (PEs), in Bangladesh.The current cooking practice in Bangladesh is the use of “three-stone"" cooking stove, popularly known as traditional stoves. Biomass serves for 90% of Bangladeshi households’ energy needs . Around 95% of rural population uses biomass fuel for cooking with fuelwood being used in around 85% households .  Traditional wood-fired cookstoves and open fires emit small particles, carbon monoxide and other noxious fumes in significant quantities. The amounts of carbon monoxide and other pollutants released from everyday cooking is highly damaging to indoor air quality. 46,000 women and children die each year and millions suffer from respiratory diseases, tuberculosis, asthma, cardiovascular diseases and eye and skin infections. As per Yale Study in the Proceedings on the National Academy of Sciences, despite these significant health risks, women in rural Bangladesh still prefer inexpensive, traditional stoves for cooking over modern ones. In most rural homes, where there is no electricity, food is cooked over an open fire using wood, agricultural residue, and animal dung, known together as “biomass.""  98% of Bangladesh’s rural population cooks with biomass using traditional stoves, despite years of efforts by governments and health organizations to promote models that are fuel-efficient and have chimneys .The VPA stoves burn fuel more efficiently and are designed to draw off smoke and toxins, thus creating cleaner indoor air for women and children. They have also been shown to use about 50% less fuel to cook the same amount of food.  In the absence of this VPA households would cook primarily using traditional inefficient stoves, perpetuating environmental and health degradation.The Micro-Scale Voluntary VPA Activity 4 “VPA 1- GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh“ involves the distribution of domestic fuel-efficient cook stoves to households within the districts of Brahminbaria, Patuakhali, Khulna and Narail of Bangladesh as shown below.",v2.2 CASH,9589,2014-09-15,2024-09-14,GS MS Simplified Methodology for Efficient Cookstoves v1.,Energy Efficiency - Domestic,Micro Scale,3619,https://platform.sustain-cert.com/public-project/681,Bangladesh Bondhu Foundation,Bangladesh,BD,23.684994,90.35633,VER,VPA,537,3112,GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh PoA,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 15: Life On Land', 'issuable_products': []}]",31213.0,12866.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
621,2019-03-27 13:51:20+00:00,2022-05-25 06:21:30+00:00,"20 MW Biomass Power Project at Godawari Power and Ispat Limited, Chhattisgarh","Godawari Power and Ispat Limited (GPIL) has installed a 20 MW biomass based power project at Siltara, Raipur. The purpose of the project activity is to generate electricity using renewable biomass residues i.e. rice husk to reduce GHG (CO2) emissions. As biomass is a CO2 neutral fuel, the power produced by the GPIL from renewable biomass will have zero GHG emissions. Also as it is replacing fossil fuel intensive based power generation from NEWNE grid (now a part of unified Indian grid), thereby results in reducing emissions from such fossil fuels. In the project activity, biomass is combusted in the boiler for producing high pressure steam to generate 20 MW electricity. The generation of electricity from project activity during this monitoring period is 340,743.434 MWh. The primary technology for the project activity is the direct combustion of rice husk, and power generation using the Rankine cycle technology. Power generation through this method involves the combustion of rice husk directly in the boiler, with the generation of steam, which is fed to a steam turbine that drives the generator.",v2.2 CASH,107509,2013-08-11,2023-08-10,ACM0018 Electricity generation from biomass residues in power-only plants,"Biomass, or Liquid Biofuel - Electricity",Large Scale,3547,https://platform.sustain-cert.com/public-project/656,Godawari Green Energy Limited,India,IN,21.373333,81.68,VER,Standalone,,,,"[{'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 5: Gender Equality', 'issuable_products': []}, {'name': 'Goal 15: Life On Land', 'issuable_products': []}, {'name': 'Goal 4: Quality Education', 'issuable_products': []}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}]",690078.0,680162.0,True,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False
619,2019-03-27 13:51:19+00:00,2022-06-22 09:54:37+00:00,GS1340 Efficient cookstoves in Burkina Faso - VPA-07 - tiipaalga F3PA cookstoves in Bam and Loroum,"In rural Burkina Faso woody biomass from local forests is the principle source of energy for everyday cooking. This micro-scale VPA project promotes the distribution and use of the “F3PA"" (or 3-stones mud) efficient cook stove in the Northern rural zones of Burkina Faso more specifically in the municipality Bam Province. The F3PA wood stoves will replace the traditional open air three stone cooking method whilst respecting the local three stone cooking culture.",Gold Standard for the Global Goals,8825,2015-02-14,2025-02-13,GS MS Simplified Methodology for Efficient Cookstoves v1.,Energy Efficiency - Domestic,Micro Scale,3521,https://platform.sustain-cert.com/public-project/648,Tiipaalga,Burkina Faso,BF,13.326,-1.535,VER,VPA,1431,1340,Efficient Cookstoves in Burkina Faso (PoA),"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 15: Life On Land', 'issuable_products': []}]",41684.0,26168.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
618,2019-03-27 13:51:19+00:00,2022-06-22 09:54:38+00:00,GS1340 Efficient cookstoves in Burkina Faso - VPA-06 - tiipaalga F3PA cookstoves in Bam and Loroum,"In rural Burkina Faso woody biomass from local forests is the principle source of energy for everyday cooking. This micro-scale VPA project promotes the distribution and use of the “F3PA"" (or 3-stones mud) efficient cook stove in the Northern rural zones of Burkina Faso more specifically in the municipality Bam Province. The F3PA wood stoves will replace the traditional open air three stone cooking method whilst respecting the local three stone cooking culture.",Gold Standard for the Global Goals,8825,2015-02-11,2025-02-10,GS MS Simplified Methodology for Efficient Cookstoves v1.,Energy Efficiency - Domestic,Micro Scale,3520,https://platform.sustain-cert.com/public-project/647,Tiipaalga,Burkina Faso,BF,13.326,-1.535,VER,VPA,1431,1340,Efficient Cookstoves in Burkina Faso (PoA),"[{'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 15: Life On Land', 'issuable_products': []}]",43516.0,11539.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
617,2019-03-27 13:51:19+00:00,2022-06-22 09:54:37+00:00,GS1340 Efficient cookstoves in Burkina Faso - VPA-05 - tiipaalga F3PA cookstoves in Bam and Loroum,"In rural Burkina Faso woody biomass from local forests is the principle source of energy for everyday cooking. This micro-scale VPA project promotes the distribution and use of the “F3PA"" (or 3-stones mud) efficient cook stove in the Northern rural zones of Burkina Faso more specifically in the municipality Bam Province. The F3PA wood stoves will replace the traditional open air three stone cooking method whilst respecting the local three stone cooking culture.",Gold Standard for the Global Goals,8820,2015-02-02,2025-02-01,GS MS Simplified Methodology for Efficient Cookstoves v1.,Energy Efficiency - Domestic,Micro Scale,3519,https://platform.sustain-cert.com/public-project/645,Tiipaalga,Burkina Faso,BF,13.291,-1.726,VER,VPA,1431,1340,Efficient Cookstoves in Burkina Faso (PoA),"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 15: Life On Land', 'issuable_products': []}]",45643.0,24447.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
616,2019-03-27 13:51:19+00:00,2022-06-22 09:54:37+00:00,GS1340 Efficient cookstoves in Burkina Faso - VPA-04 - tiipaalga F3PA cookstoves in Bam and Loroum,"In rural Burkina Faso woody biomass from local forests is the principle source of energy for everyday cooking. This micro-scale VPA project promotes the distribution and use of the “F3PA"" (or 3-stones mud) efficient cook stove in the Northern rural zones of Burkina Faso more specifically in the municipality Lorum Province. The F3PA wood stoves will replace the traditional open air three stone cooking method whilst respecting the local three stone cooking culture.",Gold Standard for the Global Goals,8821,2015-02-06,2025-05-02,GS MS Simplified Methodology for Efficient Cookstoves v1.,Energy Efficiency - Domestic,Micro Scale,3518,https://platform.sustain-cert.com/public-project/644,Tiipaalga,Burkina Faso,BF,13.683,-1.967,VER,VPA,1431,1340,Efficient Cookstoves in Burkina Faso (PoA),"[{'name': 'Goal 15: Life On Land', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}]",45171.0,13696.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
615,2019-03-27 13:51:19+00:00,2022-06-22 09:54:37+00:00,GS1340 Efficient cookstoves in Burkina Faso - VPA-03 - tiipaalga F3PA cookstoves in Bam and Loroum,"In rural Burkina Faso woody biomass from local forests is the principle source of energy for everyday cooking. This micro-scale VPA project promotes the distribution and use of the “F3PA"" (or 3-stones mud) efficient cook stove in the Northern rural zones of Burkina Faso more specifically in the municipality Bam Province. The F3PA wood stoves will replace the traditional open air three stone cooking method whilst respecting the local three stone cooking culture.",Gold Standard for the Global Goals,8825,2015-02-03,2025-02-02,GS MS Simplified Methodology for Efficient Cookstoves v1.,Energy Efficiency - Domestic,Micro Scale,3517,https://platform.sustain-cert.com/public-project/643,Tiipaalga,Burkina Faso,BF,13.599,-1.706,VER,VPA,1431,1340,Efficient Cookstoves in Burkina Faso (PoA),"[{'name': 'Goal 15: Life On Land', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",43128.0,24920.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
614,2019-03-27 13:51:19+00:00,2022-11-02 01:43:57+00:00,"Yuntdag Wind Power Project, Turkey","Innores Elektrik Üretim A.S. plans to build a wind power plant near Yuntdag in the   region of Izmir, to generate electricity and feed it into the Turkish grid. The Gold   Standard VER mechanism shall help to realise this environmental sound alternative   to the existing generation mix in Turkey.",Gold Standard for the Global Goals,100000,2016-03-21,2023-03-20,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,352,https://platform.sustain-cert.com/public-project/646,Innores Elektrik Uretim A.S.,Turkey,TR,38.968498,27.1905,VER,Standalone,,,,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",1415717.0,1222045.0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
