id,created_at,updated_at,name,description,gsf_standards_version,estimated_annual_credits,crediting_period_start_date,crediting_period_end_date,methodology,type,size,sustaincert_id,sustaincert_url,project_developer,country,country_code,latitude,longitude,carbon_stream,programme_of_activities,poa_project_id,poa_project_sustaincert_id,poa_project_name,sustainable_development_goals,VER_issued_credits,VER_retired_credits,Goal_8,Goal_13,Goal_5,Goal_7,Goal_1,Goal_3,Goal_12,Goal_15,Goal_6,Goal_4,Goal_17,Goal_2,Goal_11,Goal_9,Goal_10,Goal_16,Goal_14,crediting_days,VER_sold_percentage,VER_sold_percentage_per_day,continent_code
253,2019-03-27 13:50:12+00:00,2020-05-07 18:32:23+00:00,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-010,"The CPA SCHHBG-2012-010 involves the installation and operation of 4,601 household biogas systems at low-income households located in Yibin Sichuan Province, China. The CPA builds on and integrates into the existing subsidy and implementation program for household bio digesters of the Sichuan Rural Energy Office (SREO) and its subsidiaries. The CPA consists of the extension of the existing program towards low-income households within Yibin that are not able to participate under the SREO program without further support.",2.1,10146,2013-04-11,2023-04-10,AMS-I.C. Thermal energy production with or without electricity,Biogas - Heat,Small Scale,1701,https://platform.sustain-cert.com/public-project/264,Chengdu Oasis Science & Technology Co Ltd,China,CN,29.2666,105.333,GS CER,VPA,148,1239,Sichuan Rural Poor-Household Biogas Development Programme,"[{'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",17196.0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3651,0.0,0.0,AS
252,2019-03-27 13:50:12+00:00,2020-05-07 18:32:28+00:00,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-009,"The CPA SCHHBG-2012-009 involves the installation and operation of 4,601 household biogas systems at low-income households located in Yibin Sichuan Province, China. The CPA builds on and integrates into the existing subsidy and implementation program for household bio digesters of the Sichuan Rural Energy Office (SREO) and its subsidiaries. The CPA consists of the extension of the existing program towards low-income households within Yibin that are not able to participate under the SREO program without further support.",2.1,10146,2013-04-11,2023-04-10,AMS-I.C. Thermal energy production with or without electricity,Biogas - Heat,Small Scale,1700,https://platform.sustain-cert.com/public-project/263,Chengdu Oasis Science & Technology Co Ltd,China,CN,29.26666,105.3333,GS CER,VPA,148,1239,Sichuan Rural Poor-Household Biogas Development Programme,"[{'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",17196.0,6265.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3651,36.43289137008607,0.9978880134233379,AS
251,2019-03-27 13:50:12+00:00,2022-06-07 09:23:28+00:00,Nanyang Danjiang River Solar Cooker Project Phase II,"Nanyang Danjiang River Solar Cooker Project Phase II project (hereinafter referred to as the “proposed project"" or the “project"") located in the southwest of Henan Province, which is invested and implemented by Sirreon Technology and Development (Beijing) Co., Ltd. This region is an ideal area for solar energy utilization.  The project involves the distribution and installation of 48,000 sets of solar cookers for rural households. The daylighting area of each solar cooker will be no less than 1.7 m2 and the rated output is 773.5Wth. The rated and maximum total installed capacity of the project is 38.675MWth. The beneficial population is anticipated to be 178,710  once the project is put into operation.",v2.2 CASH,93962,2012-11-01,2022-10-31,AMS-I.C. Thermal energy production with or without electricity,Solar Thermal - Heat,Small Scale,1588,https://platform.sustain-cert.com/public-project/251,"Sirreon Technology & Development (Beijing) Co.,Ltd",China,CN,32.853,-68.674,GS CER,Standalone,,,,"[{'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3651,0.0,0.0,AS
250,2019-03-27 13:50:12+00:00,2020-06-04 08:17:18+00:00,GS 1220 Ecological Stoves for Better Living - Micro Scale PoA - VPA2 Bolivia,"Production, Education and Distribution of Domestic and Institutional Solar Stoves in Bolivia.",Gold Standard for the Global Goals,7043,2014-08-17,2024-08-16,GS TPDDTEC v 2.,Energy Efficiency - Domestic,Micro Scale,2421,https://platform.sustain-cert.com/public-project/349,myclimate Foundation,"Bolivia, Plurinational State of",BO,-17.004732,-66.194806,VER,VPA,132,1220,Ecological Stoves for Better Living - Micro Scale PoA,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 15: Life On Land', 'issuable_products': []}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 4: Quality Education', 'issuable_products': []}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 5: Gender Equality', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 17: Partnerships for the Goals', 'issuable_products': []}, {'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}]",3258.0,2954.0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,3652,90.66912216083487,2.482725141315303,SA
249,2019-03-27 13:50:11+00:00,2020-05-07 18:32:27+00:00,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-008,"The CPA SCHHBG-2012-008 involves the installation and operation of 4,601 household biogas systems at low-income households located in Yibin Sichuan Province, China. The CPA builds on and integrates into the existing subsidy and implementation program for household bio digesters of the Sichuan Rural Energy Office (SREO) and its subsidiaries. The CPA consists of the extension of the existing program towards low-income households within Yibin that are not able to participate under the SREO program without further support.",2.1,10146,2013-04-11,2023-04-10,AMS-I.C. Thermal energy production with or without electricity,Biogas - Heat,Small Scale,1699,https://platform.sustain-cert.com/public-project/262,Chengdu Oasis Science & Technology Co Ltd,China,CN,29.26666,105.3333,GS CER,VPA,148,1239,Sichuan Rural Poor-Household Biogas Development Programme,"[{'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}]",17196.0,1451.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3651,8.438008839264945,0.2311150051839207,AS
248,2019-03-27 13:50:11+00:00,2023-03-24 13:56:04+00:00,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-007,"The CPA SCHHBG-2012-007 involves the installation and operation of 4,601 household biogas systems at low-income households located in Yibin Sichuan Province, China. The CPA builds on and integrates into the existing subsidy and implementation program for household bio digesters of the Sichuan Rural Energy Office (SREO) and its subsidiaries. The CPA consists of the extension of the existing program towards low-income households within Yibin that are not able to participate under the SREO program without further support.",V2.1 SOP,10146,2018-04-11,2023-04-10,AMS-I.C. Thermal energy production with or without electricity,Biogas - Heat,Small Scale,1698,https://platform.sustain-cert.com/public-project/261,Chengdu Oasis Science & Technology Co Ltd,China,CN,29.26666,105.3333,VER,VPA,148,1239,Sichuan Rural Poor-Household Biogas Development Programme,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}]",17196.0,0.0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1825,0.0,0.0,AS
247,2019-03-27 13:50:11+00:00,2023-03-24 13:55:27+00:00,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-006,"The CPA SCHHBG-2012-006 involves the installation and operation of 4,601 household biogas systems at low-income households located in Yibin Sichuan Province, China. The CPA builds on and integrates into the existing subsidy and implementation program for household bio digesters of the Sichuan Rural Energy Office (SREO) and its subsidiaries. The CPA consists of the extension of the existing program towards low-income households within Yibin that are not able to participate under the SREO program without further support.",V2.1 SOP,10146,2018-04-11,2023-04-10,AMS-I.C. Thermal energy production with or without electricity,Biogas - Heat,Small Scale,1697,https://platform.sustain-cert.com/public-project/260,Chengdu Oasis Science & Technology Co Ltd,China,CN,29.2666,105.333,VER,VPA,148,1239,Sichuan Rural Poor-Household Biogas Development Programme,"[{'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",17196.0,0.0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1825,0.0,0.0,AS
246,2019-03-27 13:50:11+00:00,2023-03-24 13:54:28+00:00,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-005,"The CPA SCHHBG-2012-005 involves the installation and operation of 4,601 household biogas systems at low-income households located in Yibin Sichuan Province, China. The CPA builds on and integrates into the existing subsidy and implementation program for household bio digesters of the Sichuan Rural Energy Office (SREO) and its subsidiaries. The CPA consists of the extension of the existing program towards low-income households within Yibin that are not able to participate under the SREO program without further support.",V2.1 SOP,10146,2018-04-11,2023-04-10,AMS-I.C. Thermal energy production with or without electricity,Biogas - Heat,Small Scale,1696,https://platform.sustain-cert.com/public-project/259,Chengdu Oasis Science & Technology Co Ltd,China,CN,29.2666,105.333,VER,VPA,148,1239,Sichuan Rural Poor-Household Biogas Development Programme,"[{'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",17196.0,0.0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1825,0.0,0.0,AS
245,2019-03-27 13:50:11+00:00,2023-03-24 13:53:11+00:00,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-004,"The CPA SCHHBG-2012-004 involves the installation and operation of 4,601 household biogas systems at low-income households located in Yibin Sichuan Province, China. The CPA builds on and integrates into the existing subsidy and implementation program for household bio digesters of the Sichuan Rural Energy Office (SREO) and its subsidiaries. The CPA consists of the extension of the existing program towards low-income households within Yibin that are not able to participate under the SREO program without further support.",V2.1 SOP,10146,2018-04-11,2023-04-10,AMS-I.C. Thermal energy production with or without electricity,Biogas - Heat,Small Scale,1695,https://platform.sustain-cert.com/public-project/258,Chengdu Oasis Science & Technology Co Ltd,China,CN,29.2666,105.333,VER,VPA,148,1239,Sichuan Rural Poor-Household Biogas Development Programme,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}]",17196.0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1825,0.0,0.0,AS
244,2019-03-27 13:50:10+00:00,2023-03-24 13:52:26+00:00,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-003,"The CPA SCHHBG-2012-003 involves the installation and operation of 4,601 household biogas systems at low-income households located in Yibin Sichuan Province, China. The CPA builds on and integrates into the existing subsidy and implementation program for household bio digesters of the Sichuan Rural Energy Office (SREO) and its subsidiaries. The CPA consists of the extension of the existing program towards low-income households within Yibin that are not able to participate under the SREO program without further support.",V2.1 SOP,10146,2018-04-11,2023-04-10,AMS-I.C. Thermal energy production with or without electricity,Biogas - Heat,Small Scale,1694,https://platform.sustain-cert.com/public-project/257,Chengdu Oasis Science & Technology Co Ltd,China,CN,29.2666,105.333,VER,VPA,148,1239,Sichuan Rural Poor-Household Biogas Development Programme,"[{'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",17196.0,0.0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1825,0.0,0.0,AS
243,2019-03-27 13:50:10+00:00,2023-03-24 13:33:44+00:00,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-002,"The CPA SCHHBG-2012-002 involves the installation and operation of 4,601 household biogas systems at low-income households located in Yibin Sichuan Province, China. The CPA builds on and integrates into the existing subsidy and implementation program for household bio digesters of the Sichuan Rural Energy Office (SREO) and its subsidiaries. The CPA consists of the extension of the existing program towards low-income households within Yibin that are not able to participate under the SREO program without further support.",V2.1 SOP,10146,2018-04-11,2023-04-10,AMS-I.C. Thermal energy production with or without electricity,Biogas - Heat,Small Scale,1693,https://platform.sustain-cert.com/public-project/256,Chengdu Oasis Science & Technology Co Ltd,China,CN,29.2666,105.3333,VER,VPA,148,1239,Sichuan Rural Poor-Household Biogas Development Programme,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}]",17196.0,8528.0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1825,49.59292858804373,2.7174207445503415,AS
242,2019-03-27 13:50:10+00:00,2020-05-07 18:23:09+00:00,Wind Power Plant No.1 - Binh Thuan 30MW,"In the Tuy Phong District of Binh Thuan Province, Vietnam, 20 wind turbines with a combined installed capacity of 30MW have been installed. All electricity transmitted from the project site will be sold to EVN and distributed through the Vietnam national electricity system. When fully operational, the wind farm will produce an annual electricity output of 91,571 MWh",2.2,57988,2009-08-22,2016-08-21,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,1692,https://platform.sustain-cert.com/public-project/255,Cleaner Climate,Viet Nam,VN,10.5517,-10.8023,GS CER,Standalone,,,,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}]",0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2556,0.0,0.0,AS
240,2019-03-27 13:50:10+00:00,2020-10-21 17:48:36+00:00,Biomass in Rajasthan - Electricity generation from mustard crop residues,"The project activity (CDM Ref. 0058) is located in the State of Rajasthan, India. The project involves a biomass-based power generation plant using direct combustion boiler technology by Kalpataru Power Transmission Ltd. (KPTL), a leading firm in the implementation of power transmission and distribution systems. The installed capacity of the plant is 7.8 MWel. The fuel used is primarily mustard crop residue, which is abundantly available in the vicinity of the site. The electricity generated is exported to the Northern region’s grid via 132 KV Grid Sub Station of Rajasthan Vidyut Prasaran Nigam Ltd. (RVPNL), Baran, Padampur, replacing a mixture of primarily coal and gas based power generation and thus reducing greenhouse gas emissions.",Gold Standard for the Global Goals,35000,2003-08-01,2013-07-31,AMS-I.D. Grid connected renewable electricity generation,"Biomass, or Liquid Biofuel - Electricity",Small Scale,1689,https://platform.sustain-cert.com/public-project/253,atmosfair gGmbH,India,IN,29.69,73.58,GS CER,Standalone,,,,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}]",0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3652,0.0,0.0,AS
235,2019-03-27 13:50:09+00:00,2023-03-28 12:49:22+00:00,ODEMIS WPP,"The proposed project involves the development of a wind farm with a total capacity of 42 MW which is located in Tire district of Izmir, Turkey.",Gold Standard for the Global Goals,32911,2018-04-01,2023-03-31,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,1383,https://platform.sustain-cert.com/public-project/246,GTE KARBON SUSTAINABLE ENERJI  EGITIM DANISMANLIK VE TICARET A.S.,Turkey,TR,38.054,27.816,VER,Standalone,,,,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}]",115715.0,115715.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1825,100.0,5.47945205479452,AS
234,2019-03-27 13:50:09+00:00,2023-04-03 06:10:04+00:00,BAGARASI WPP,Bagarasi WPP is a 46 MW project located within the boundaries of Aydin Province of Turkey,Gold Standard for the Global Goals,68509,2017-10-29,2024-10-28,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,1382,https://platform.sustain-cert.com/public-project/245,GTE KARBON SUSTAINABLE ENERJI  EGITIM DANISMANLIK VE TICARET A.S.,Turkey,TR,37.715,27.685,VER,Standalone,,,,"[{'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",119491.0,83351.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2556,69.7550443129608,2.729070591273897,AS
229,2019-03-27 13:50:08+00:00,2020-05-07 18:18:33+00:00,Recyling Used Cooking Oil into Biodiesel in Bali,The project’s goal is to contribute to climate change mitigation by recycling used cooking oil and transforming it into biodiesel. This biodiesel will in turn substitute fossil fuels. A social enterprise will be established running an oil collection & processing system for recycling used oil from hotels and restaurants in a sustainable manner. The biodiesel is mainly used for heating but also for transportation by some partner hotels.,2.2,1500,2014-01-01,2023-01-01,GS Biodiesel from Waste Oil or Fat v1.,"Biomass, or Liquid Biofuel - Heat",Micro Scale,1374,https://platform.sustain-cert.com/public-project/239,myclimate Foundation,Indonesia,ID,-8.620625,115.188669,VER,Standalone,,,,"[{'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",698.0,698.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3287,100.0,3.0422878004259206,AS
226,2019-03-27 13:50:07+00:00,2020-05-07 18:23:01+00:00,Bangkok Kamphaeng Saen East: Landfill Gas to Electricity Project,"Bangkok Kamphaeng Saen East: Landfill Gas to Electricity Project (hereinafter is referred as “The Project"") extracts, captures and utilizes landfill gas (LFG) to generate electricity. The LFG is extracted and captured using Sindicatum Carbon Capital (ordered by Xentolar Holdings Limited, a project participant) proprietary LFG collection system and the electricity generated is exported to the Thailand electrical grid (Thai Grid).",2.2,100500,2012-04-01,2019-03-31,ACM0001 Flaring or use of landfill gas,Other,Large Scale,1371,https://platform.sustain-cert.com/public-project/236,Sindicatum Carbon Capital International Limited,Thailand,TH,14.06406,99.94749,GS CER,Standalone,,,,"[{'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}]",0.0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2555,0.0,0.0,AS
225,2019-03-27 13:50:07+00:00,2020-05-07 18:19:10+00:00,Bangkok Kamphaeng Saen West: Landfill Gas to Electricity Project,"Bangkok Kamphaeng Saen West: Landfill Gas to Electricity Project (hereinafter is referred as “The Project"") will extract, capture and utilize landfill gas (LFG) to generate electricity. The LFG will be extracted and captured using Sindicatum Carbon Capital (ordered by Xentolar Holdings Limited, a project participant) proprietary LFG collection system and the electricity generated will be exported to the Thailand grid. Sources & gases included in the project boundary are methane emission from decomposition of waste at the landfill site & CO2 from Thai grid emission factor.",2.2,150718,2012-04-01,2019-03-31,ACM0001 Flaring or use of landfill gas,Other,Large Scale,1370,https://platform.sustain-cert.com/public-project/235,Sindicatum Carbon Capital International Limited,Thailand,TH,14.05628,99.934738,GS CER,Standalone,,,,"[{'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}]",0.0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2555,0.0,0.0,AS
